Loan ID,Amount Requested,Amount Funded By Investors,Interest Rate,Loan Length,CREDIT Grade,Loan Title,Loan Purpose,Monthly PAYMENT,Total Amount Funded,Debt-To-Income Ratio,City,State,Home Ownership,Monthly Income,FICO Range,Earliest CREDIT Line,Open CREDIT Lines,Total CREDIT Lines,Revolving CREDIT Balance,Revolving Line Utilization,Inquiries in the Last 6 Months,Accounts Now Delinquent,Delinquent Amount,Delinquencies (Last 2 yrs),Months Since Last Delinquency,Public Records On File,Months Since Last Record,Education,Employment Length,"Status (Fully Paid=1, Not Paid=0)"
406026,3300,3300,10.95%,36 months,B1,Discover Card Cut My Limit in 1/2,credit_card,107.96,3300,20.40%,Alexandria,VA,RENT,6642.58,720-724,7/25/96,17,25,31890,48.10%,4,0,0,0,,0,,George Washington University (GW),2 years,?
435921,5000,4950,13.22%,36 months,C2,Auto savings boost,car,169.01,5000,1.12%,Bloomfield Hills,MI,RENT,3291.67,680-684,9/16/98,5,9,1536,15.80%,1,0,0,0,56,0,,,4 years,?
2080401,35000,35000,21.00%,36 months,E2,Get rid of Debt,debt_consolidation,1318.63,35000,24.78%,ELK GROVE VILLAGE,IL,MORTGAGE,12000,680-684,8/31/81,19,45,43274,90.50%,2,0,0,1,15,0,,,1 year,?
2225727,4000,4000,12.12%,36 months,B3,photography,small_business,133.09,4000,29.63%,PITTSBURG,TX,RENT,1916.67,705-709,10/8/04,4,13,3417,40%,3,0,0,0,,0,,,1 year,?
2309216,27000,26975,15.31%,60 months,C2,Debt consolidation,debt_consolidation,646.73,27000,22.63%,GAITHERSBURG,MD,MORTGAGE,10666.67,695-699,1/26/80,23,56,42795,63%,1,0,0,0,69,0,,,10+ years,?
648130,6250,6225,6.17%,36 months,A3,Debt Consolidation Loan,debt_consolidation,190.62,6250,16.08%,Linn Valley,KS,MORTGAGE,1604.42,755-759,2/24/96,6,23,5141,38.40%,4,0,0,0,,0,,,n/a,?
735036,19125,19092.12,21.59%,60 months,G5,Debt (Credit Cards) Cosolidation Loan,debt_consolidation,523.77,19125,18.61%,POTOMAC,MD,RENT,4417,665-669,9/23/04,3,13,8777,97.50%,1,0,0,0,55,0,,,4 years,?
488269,6000,5975,10.25%,36 months,B2,pedro,other,194.31,6000,20.66%,Brooklyn,NY,RENT,4166.67,705-709,11/20/04,9,24,19882,51.20%,2,0,0,0,,0,,,3 years,?
2371341,9500,9500,18.75%,36 months,D3,credit cards,debt_consolidation,347.04,9500,23%,LOS ANGELES,CA,RENT,5416.67,665-669,5/18/00,8,13,8046,73.80%,2,0,0,0,,0,,,< 1 year,?
2300471,10000,10000,14.09%,36 months,B5,Debt consolidation,debt_consolidation,342.22,10000,11.90%,CATONSVILLE,MD,RENT,6250,660-664,4/11/00,12,20,12188,57.50%,0,0,0,0,79,0,,,3 years,?
1337947,23000,23000,20.50%,60 months,E2,One Payment,debt_consolidation,615.78,23000,15.87%,SAN ANTONIO,TX,RENT,4916.67,685-689,11/14/04,9,21,22480,89.20%,1,0,0,0,,0,,,8 years,?
329853,6400,2595.56,13.24%,36 months,D3,Outrageous Credit Card Rate,credit_card,216.39,6400,25.07%,Waterford,MI,RENT,3083.33,715-719,9/11/95,11,16,13913,43%,0,0,0,0,,0,,,9 years,?
735780,24000,22921.13,14.17%,60 months,C5,debt consolidation,debt_consolidation,560.56,24000,22.42%,Milton,WV,MORTGAGE,4416.67,740-744,9/25/81,21,59,520,1.10%,1,0,0,0,48,0,,,8 years,?
2086915,35000,35000,20.49%,60 months,E1,Debt Consol,debt_consolidation,936.86,35000,11.84%,Dallas,TX,MORTGAGE,18750,715-719,10/4/97,14,32,41707,47.40%,2,0,0,0,57,0,,,1 year,?
514587,12000,11950,10.62%,36 months,B3,SaraW,debt_consolidation,390.72,12000,18.17%,AURORA,CO,RENT,6000,715-719,6/24/90,12,26,16579,42%,3,0,0,0,,0,,,5 years,?
286066,25000,9275.27,10.39%,36 months,B4,Capital Equipment - Business Start Up,other,811.27,25000,7.25%,Minneapolis,MN,MORTGAGE,8333.33,735-739,11/2/97,6,16,0,0%,2,0,0,1,20,0,,Brooks Institute of Photography,1 year,?
523404,10000,9900,7.88%,36 months,A5,Payoff Loan,debt_consolidation,312.82,10000,9.37%,Palmdale,CA,MORTGAGE,7333.33,745-749,4/15/84,15,28,4778,12.50%,1,0,0,0,,0,,,10+ years,?
1261946,16750,16750,6.62%,36 months,A2,Debt Consolidation,debt_consolidation,514.29,16750,18.20%,Stafford,NY,OWN,3500,775-779,11/19/95,20,47,1685,2.60%,1,0,0,0,,0,,,6 years,?
511933,3000,3000,13.85%,36 months,C4,NRC,wedding,102.32,3000,3.09%,Dallas,TX,RENT,2916.67,675-679,9/17/01,3,8,1758,32%,0,0,0,0,50,0,,,4 years,?
494538,12000,12000,10.62%,36 months,B3,debt consol.,other,390.72,12000,14.60%,hooksett,NH,RENT,2500,725-729,11/9/04,5,12,5808,26.80%,1,0,0,0,,0,,,4 years,?
438452,20000,19700,11.83%,36 months,B3,Home Addition,home_improvement,662.68,20000,2.55%,salem,OR,MORTGAGE,6000,740-744,12/5/96,14,36,11518,15.40%,3,0,0,0,56,0,,"Willamette University Law,Atkinson Graduate School of Management",4 years,?
530871,19000,12798.24,11.12%,36 months,B3,Debt consolidation,debt_consolidation,420.61,12825,21.38%,gallipolis,OH,MORTGAGE,6666.67,720-724,5/4/95,8,33,78314,70%,2,0,0,0,,0,,,10+ years,?
243280,6000,5425,8.63%,36 months,A5,Consolidating Credit Card debt,credit_card,189.77,6000,11.20%,CORSICANA,TX,RENT,3250,720-724,10/1/00,13,23,11217,52.90%,3,0,0,0,0,0,0,Midwestern State University,< 1 year,?
136634,8500,1450,12.49%,36 months,D3,clearview mech. inc.,small_business,284.32,8500,6.38%,Finksburg,MD,MORTGAGE,7083.33,665-669,12/17/87,7,16,1196,12%,3,0,0,4,15,0,0,Mount Saint Mary College,8 years,?
761100,9000,9000,15.62%,36 months,D1,Ne debt ,debt_consolidation,314.73,9000,13.50%,Honolulu,HI,RENT,2000,670-674,5/16/94,5,26,7748,75%,2,0,0,0,,1,96,,< 1 year,?
2214722,10700,10700,17.77%,36 months,D1,Debt Consolidate II,debt_consolidation,385.6,10700,10.56%,Winter Park,FL,MORTGAGE,3333.33,670-674,2/7/04,14,26,6560,37.50%,1,0,0,0,,0,,,2 years,?
312547,16000,6210.26,12.29%,36 months,C5,Consolidate credit card debt,debt_consolidation,268.5,8050,3.07%,Providence,RI,RENT,9375,685-689,5/2/95,3,7,18673,66.70%,0,0,0,2,18,0,,"Indiana University-Bloomington,Babson College",1 year,?
2076349,7000,7000,14.09%,36 months,B5,No more credit cards,debt_consolidation,239.55,7000,10.39%,WENATCHEE,WA,MORTGAGE,7500,675-679,1/21/00,9,20,8222,83.90%,1,0,0,0,71,0,,,4 years,?
867370,2500,2500,15.99%,36 months,D2,cc consolidation,debt_consolidation,87.89,2500,19.10%,NIAGARAFALLS,NY,MORTGAGE,5000,660-664,9/1/99,7,29,2633,90.80%,3,0,0,0,55,0,,,10+ years,?
978948,5000,5000,7.51%,36 months,A3,major purchase,major_purchase,155.56,5000,0.97%,Gardena,CA,RENT,3000,750-754,10/6/05,7,8,112,0.70%,2,0,0,0,,0,,,3 years,?
455716,10200,10075,8.94%,36 months,A5,down payment for a home,house,324.07,10200,0%,brooklyn,NY,RENT,7083.33,755-759,2/13/99,5,16,6473,11.60%,3,0,0,0,,0,,CUNY Queensborough Community College,1 year,?
166882,10000,550,10.59%,36 months,C2,Personal Loan,debt_consolidation,325.45,10000,10.22%,Lafayette,IN,RENT,2083.33,685-689,6/6/00,4,17,6552,95%,4,0,0,0,0,0,0,Marian College,< 1 year,?
642834,7700,7675,6.91%,36 months,A5,Small Business Loan,small_business,237.44,7700,21.58%,Watertown,SD,MORTGAGE,4541.67,735-739,8/18/85,9,28,45637,79.90%,2,0,0,0,,0,,,< 1 year,?
773732,9000,8950,6.99%,36 months,A3,Lower Interest Consolidation,debt_consolidation,277.86,9000,7.65%,Lake Mills,WI,MORTGAGE,6250,755-759,9/24/95,14,42,1597,3.80%,0,0,0,0,68,0,,,4 years,?
2229199,16800,16800,15.80%,36 months,C3,Credit card,credit_card,588.99,16800,18.55%,HEDGESVILLE,WV,MORTGAGE,7083.33,685-689,6/9/93,8,35,31578,80.60%,1,0,0,1,14,0,,,10+ years,?
768596,20400,15825,13.99%,60 months,C3,Debt Consolidation & Payoff,debt_consolidation,474.57,20400,15.36%,DALLAS,GA,MORTGAGE,5768.17,735-739,3/5/04,20,28,3197,14.50%,1,0,0,0,,0,,,5 years,?
437200,9600,9500,8.94%,36 months,A5,Horrible Auto Loan - Help!,car,305.01,9600,12.01%,Chicago,IL,RENT,7083.33,740-744,11/7/95,13,32,47474,56.10%,0,0,0,0,,0,,Northern Illinois University,< 1 year,?
429311,12000,11950,15.31%,36 months,D3,Business Loan,small_business,417.79,12000,10.39%,San Diego,CA,RENT,6129.83,740-744,12/31/01,19,19,2577,6.30%,1,0,0,0,,0,,University of Phoenix,2 years,?
2014634,20000,20000,16.29%,60 months,C4,Consolodate,debt_consolidation,489.45,20000,17.72%,MINNETONKA,MN,MORTGAGE,7083.33,715-719,4/22/88,11,23,37698,80.70%,1,0,0,0,,0,,,10+ years,?
348463,7500,750.39,13.87%,36 months,D5,Great Business Opportunity,other,255.86,7500,19.03%,Anchorage,AK,MORTGAGE,13750,670-674,11/17/90,15,29,14289,34.30%,5,0,0,1,8,0,,Central Washington University,3 years,?
447842,13000,13000,14.26%,36 months,C5,My Loan,other,445.98,13000,13.37%,ORCHARD PARK,NY,RENT,2416.67,705-709,7/24/96,3,3,69,7.70%,0,0,0,0,,0,,,6 years,?
1826212,33425,33350,21.49%,60 months,E3,Debt consolidation,debt_consolidation,913.5,33425,32.54%,NEW MILFORD,NJ,RENT,6250,700-704,5/27/03,6,16,31703,73.90%,3,0,0,0,,0,,,4 years,?
127353,2850,1050,11.86%,36 months,D1,Adopt-a-Schmuck,other,94.47,2850,2.80%,New York,NY,RENT,3750,665-669,9/21/92,5,19,2850,75%,0,0,0,1,4,0,0,,3 years,?
1855284,25000,24950,23.76%,60 months,F4,CREDIT CARD PAYOFF,debt_consolidation,715.73,25000,15.52%,LOMA,CO,MORTGAGE,5000,665-669,6/24/92,8,35,25831,84.70%,1,0,0,1,12,0,,,10+ years,?
2174884,15000,15000,14.09%,36 months,B5,Personal Loan,debt_consolidation,513.33,15000,32.06%,oklahoma city,OK,MORTGAGE,4791.67,710-714,10/5/98,11,28,9318,51.50%,3,0,0,0,,0,,,10+ years,?
257242,8000,6975,16.08%,36 months,F2,Borrowing to Invest,other,281.58,8000,25.27%,Ventura,CA,RENT,10239.17,670-674,5/8/97,17,45,41040,85.30%,0,0,0,0,50,0,0,"Missouri State University,Wake Forest University",6 years,?
589559,21250,21200,15.58%,60 months,D3,Credit Card Payoff,credit_card,512.03,21250,19.86%,Tempe,AZ,MORTGAGE,5416.67,710-714,5/17/00,11,19,13909,57.70%,2,0,0,0,,0,,,10+ years,?
596772,25000,24900,17.56%,60 months,E4,Debt Consolidation,debt_consolidation,628.87,25000,13.57%,Jamaica Plain,MA,MORTGAGE,16666.67,695-699,7/23/93,15,43,49337,76%,1,0,0,0,,0,,,3 years,?
472989,4000,3975,12.18%,36 months,B4,Recent Graduate - Debt Consolidation,debt_consolidation,133.2,4000,16.65%,Portland,OR,RENT,3416.67,695-699,9/26/04,19,19,1649,22.60%,3,0,0,0,,0,,,2 years,?
566862,7000,6975,13.61%,36 months,C2,Debt Consolidation,debt_consolidation,237.92,7000,16.48%,Lake Forest,CA,RENT,2900,680-684,11/1/90,11,25,6028,59.70%,0,0,0,0,25,1,87,,3 years,?
2435569,21600,21600,17.77%,60 months,D1,Debt consolidation,debt_consolidation,545.8,21600,21.58%,Broken Arrow,OK,MORTGAGE,4583.33,700-704,11/28/92,7,18,13167,73.60%,1,0,0,0,41,0,,,10+ years,?
1105987,12000,12000,14.65%,36 months,C3,Debt Consolidation Loan,debt_consolidation,413.94,12000,22.09%,North Miami Beach,FL,OWN,3600,675-679,6/1/91,13,32,18105,55.90%,2,0,0,1,11,0,,,5 years,?
2382987,25050,25050,14.33%,36 months,C1,Paying it off,debt_consolidation,0,25050,20.79%,NORTH AUGUSTA,SC,MORTGAGE,5833.33,675-679,11/26/98,9,28,29157,68.10%,0,0,0,1,5,0,,,8 years,?
369231,6700,4775,14.11%,36 months,D1,pay off college debt,debt_consolidation,229.34,6700,17.29%,tacoma,WA,RENT,3504.17,665-669,5/13/95,8,12,10106,40.30%,1,0,0,0,,0,,Eastern Washington University,2 years,?
2297388,4000,4000,19.05%,36 months,D4,personal,small_business,0,4000,15.87%,ROCKVILLE,MD,RENT,3333.33,670-674,10/6/02,12,23,19322,74.30%,1,0,0,0,,0,,,10+ years,?
357873,5000,2850.01,10.83%,36 months,B3,Personal,debt_consolidation,163.3,5000,21.53%,SAN BERNARDINO,CA,RENT,3958,740-744,12/1/98,8,18,17194,54.80%,1,0,0,0,,0,,Valley Colledge,7 years,?
350405,7500,1007.11,11.03%,36 months,C1,Last loan,debt_consolidation,245.65,7500,7.55%,SOUTH EL MONTE,CA,RENT,9583.33,685-689,11/27/94,4,11,34753,95.20%,0,0,0,0,77,0,,"GEORGIA TECH,CAL STATE LOS ANGELES",9 years,?
568448,25000,24800,11.12%,36 months,B3,CC Consolidation,debt_consolidation,819.89,25000,14.85%,San Antonio,TX,MORTGAGE,11250,740-744,12/8/95,12,35,28821,54.60%,0,0,0,0,,0,,,3 years,?
2228025,19475,19475,22.95%,60 months,F1,Debit Consolidation,debt_consolidation,548.46,19475,21.96%,Anaheim,CA,RENT,8166.67,685-689,12/9/98,10,19,25464,95.70%,3,0,0,0,,0,,,6 years,?
483399,12000,11874.21,11.36%,36 months,B5,My Future,debt_consolidation,394.94,12000,17%,DUMONT,NJ,OWN,2500,705-709,9/11/03,16,26,11134,28.90%,3,0,0,0,,0,,,3 years,?
2304802,20000,19975,16.29%,60 months,C4,Debt consolidation,debt_consolidation,489.45,20000,20.64%,Valley Stream,NY,RENT,5416.67,735-739,2/11/99,19,28,7521,36.50%,0,0,0,0,81,1,101,,1 year,?
648219,25000,24975,12.98%,60 months,C3,Susan,credit_card,568.58,25000,3.47%,Arlington,VA,MORTGAGE,8534,760-764,10/2/94,9,43,15280,53.60%,0,0,0,0,,0,,,10+ years,?
1213811,24375,24300,18.55%,36 months,D4,small business,small_business,887.96,24375,6.02%,New York,NY,RENT,4083.33,675-679,5/20/91,7,18,11650,27.30%,0,0,0,1,1,0,,,6 years,?
479050,6500,6500,11.36%,36 months,B5,Didi67,other,213.93,6500,2.43%,Tucson,AZ,RENT,3825,700-704,5/23/04,6,7,5319,46.70%,4,0,0,0,,0,,,2 years,?
447470,10000,9825,8.94%,36 months,A5,Personal Loan,debt_consolidation,317.72,10000,10.47%,Cranston,RI,MORTGAGE,7500,765-769,5/20/83,16,54,93093,1.40%,0,0,0,0,39,0,,Rhode Island College,10+ years,?
2305777,8000,8000,14.33%,36 months,C1,Payoff credit cards for good!,credit_card,274.71,8000,18.97%,Maricopa,AZ,RENT,6000,665-669,9/18/03,9,43,9725,58.20%,0,0,0,0,53,1,68,,7 years,?
401630,1200,1200,9.63%,36 months,A5,debt,debt_consolidation,38.52,1200,16.67%,albuquerque,NM,MORTGAGE,4750,715-719,5/6/03,9,13,1203,14.90%,3,0,0,0,,0,,University of New Mexico-Main Campus,2 years,?
396548,15250,10356.78,13.16%,36 months,C3,Purchase business,small_business,515,15250,17.68%,Louisville,KY,MORTGAGE,6000,720-724,10/7/94,6,9,6759,0%,3,0,0,0,,0,,"University of Kentucky,University of Louisville",8 years,?
741520,8000,8000,13.99%,60 months,C3,Paying off bills,major_purchase,186.11,8000,22.95%,Plainwell,MI,MORTGAGE,5500,710-714,6/3/94,11,22,22420,77.60%,1,0,0,0,,0,,,10+ years,?
711928,7200,7200,11.11%,36 months,B5,Credit Cards & Medical Bills,debt_consolidation,236.1,7200,4.23%,Juneau,AK,MORTGAGE,3333.33,675-679,9/21/05,9,16,6075,75%,0,0,0,0,,0,,,6 years,?
465134,25000,24947.86,17.74%,36 months,E5,Seeking attractive rate debt refinance while maintaining the equity in my home.,debt_consolidation,900.53,25000,15.12%,New York,NY,MORTGAGE,23750,675-679,9/18/97,17,28,165867,81.10%,0,0,0,0,76,0,,,5 years,?
2381074,5000,5000,14.09%,36 months,B5,Pay Off Bills,debt_consolidation,171.11,5000,33.51%,GRESHAM,OR,RENT,3250,700-704,3/11/90,11,34,9724,72.60%,0,0,0,0,63,0,,,4 years,?
641733,8000,8000,12.61%,36 months,C2,Consolidate Debt,debt_consolidation,268.06,8000,14.29%,CHICAGO,IL,RENT,7917,675-679,11/27/99,16,36,45705,73.50%,2,0,0,0,,0,,,< 1 year,?
860209,2000,2000,5.99%,36 months,A2,Debt Consolidation Loan,debt_consolidation,60.84,2000,24.91%,dubois,PA,MORTGAGE,3200,735-739,8/18/06,7,12,360,5.80%,0,0,0,0,,0,,,10+ years,?
1166162,13000,13000,17.99%,36 months,D2,Pay off bills,debt_consolidation,469.92,13000,6.53%,washington ,DC,MORTGAGE,4750.5,700-704,7/16/03,6,19,3325,99.70%,3,0,0,0,,0,,,10+ years,?
264003,21000,3100,9.76%,36 months,B2,Around the world,vacation,675.25,21000,1.79%,Sacramento,CA,OWN,3750,765-769,7/15/02,14,14,142,0.60%,0,0,0,0,0,0,0,California State University-Sacramento (CSUS),< 1 year,?
2382391,11700,11700,16.29%,36 months,C4,Business,small_business,0,11700,6.89%,SUNNYVALE,CA,RENT,4166.67,705-709,11/11/95,6,13,7627,30.90%,0,0,0,0,67,0,,,10+ years,?
2300701,16425,16425,15.80%,36 months,C3,Me,credit_card,0,16425,27.90%,EDMOND,OK,MORTGAGE,4000,665-669,12/9/94,15,39,40573,85.20%,0,0,0,0,82,0,,,7 years,?
429535,10400,9593.31,13.16%,36 months,C3,debt,debt_consolidation,351.21,10400,6.73%,corona,CA,MORTGAGE,7083.33,680-684,10/23/97,9,16,4611,30.70%,0,0,0,1,3,0,,,7 years,?
371615,9000,7950,9.63%,36 months,A5,Trying to consolidate debt.,debt_consolidation,288.85,9000,7%,Kansas City,MO,MORTGAGE,3583.33,740-744,2/24/99,8,19,10232,30.60%,1,0,0,0,,0,,University of Kansas Main Campus,1 year,?
643152,9600,9600,12.61%,60 months,C2,Good bye high interest cards!!!,debt_consolidation,216.52,9600,2.56%,Lake Forest,CA,MORTGAGE,5000,740-744,11/14/02,3,11,4756,53.40%,0,0,0,0,,0,,,2 years,?
2234806,10000,10000,11.14%,36 months,B2,Credit Card Payoff,credit_card,328.06,10000,7.72%,SAN CLEMENTE,CA,RENT,6933.33,660-664,1/4/00,9,29,8586,84.20%,0,0,0,0,26,0,,,10+ years,?
2309178,10000,10000,15.31%,36 months,C2,home improvement,home_improvement,0,10000,19.62%,MANCHESTER,NH,OWN,2916.67,715-719,5/17/93,7,20,12726,57.80%,2,0,0,0,,0,,,10+ years,?
423044,14000,13820.02,14.42%,36 months,D2,Pay off debt and start my life.,debt_consolidation,481.36,14000,7.67%,Dallas,TX,RENT,3583.33,670-674,7/4/97,7,20,7106,67.70%,0,0,0,0,40,0,,"Baylor Radiologic Allied Health School,Brookhaven College,Richland Community College",< 1 year,?
725939,10000,10000,18.79%,60 months,E3,Paying off 2 credit cards,credit_card,258.26,10000,16.38%,Tujunga,CA,RENT,6947.83,685-689,7/21/97,12,23,34614,97.20%,2,0,0,0,42,0,,,10+ years,?
2084130,4000,4000,15.31%,36 months,C2,Vacation,vacation,139.27,4000,13.47%,Modesto,CA,MORTGAGE,13583.33,675-679,11/27/82,16,34,33968,90.60%,1,0,0,0,44,0,,,2 years,?
544040,5000,5000,7.88%,36 months,A5,First and Last Loan,major_purchase,156.41,5000,3.51%,New York,NY,RENT,3333.33,740-744,4/5/05,5,9,2198,16.90%,0,0,0,0,,0,,,1 year,?
2367558,10000,10000,11.14%,36 months,B2,Road to Freedom,credit_card,328.06,10000,19.46%,Santa Clara,NM,MORTGAGE,4166.67,690-694,5/23/87,12,26,16974,74.80%,0,0,0,0,49,0,,,6 years,?
2367367,27000,27000,11.14%,36 months,B2,Debt Consolidation,debt_consolidation,885.74,27000,14.08%,Mineola,NY,RENT,7416.67,675-679,7/10/95,12,42,38024,59.20%,0,0,0,0,35,0,,,5 years,?
2368985,35000,35000,17.27%,60 months,C5,Debt consolidation,debt_consolidation,0,35000,19.83%,LAREDO,TX,MORTGAGE,9166.67,705-709,1/1/97,10,30,8027,38.40%,0,0,0,3,6,0,,,10+ years,?
611698,10000,9800,14.83%,60 months,D3,pay it all off,credit_card,237.01,10000,8.44%,Turpin,OK,MORTGAGE,9000,680-684,5/23/85,11,17,1639,13.70%,4,0,0,0,32,0,,,2 years,?
535858,10750,10750,15.95%,36 months,D4,Business Dbt,debt_consolidation,377.68,10750,22.78%,Conway,AR,MORTGAGE,3116.67,675-679,12/27/03,10,14,11911,95.30%,2,0,0,0,,0,,,3 years,?
437519,4000,4000,8.59%,36 months,A4,2009 Debt Consolidation,debt_consolidation,126.45,4000,21.85%,WASHINGTON,DC,RENT,2000,735-739,6/29/03,9,12,1733,10.90%,1,0,0,0,,0,,FAIRFAX COUNTY ACE APPRENTICESHIP,2 years,?
2087965,10000,9950,14.09%,36 months,B5,Debt Consolidation,debt_consolidation,342.22,10000,29.19%,CASTAIC,CA,RENT,4166.67,675-679,1/28/93,11,22,27822,83.80%,0,0,0,0,70,0,,,4 years,?
571285,8400,8375,14.84%,36 months,D1,CC Refinance,credit_card,290.54,8400,7.97%,Fredericksburg,VA,RENT,5583.33,665-669,1/8/91,6,10,5679,24.50%,1,0,0,2,3,0,,,2 years,?
472809,5000,4950,15.31%,36 months,D3,rent helper,debt_consolidation,174.08,5000,9.45%,LINCOLN PARK,NJ,RENT,4583.33,730-734,10/8/02,2,4,0,,0,0,0,0,,0,,,2 years,?
480401,10000,3975,13.85%,36 months,C4,mionica,credit_card,341.04,10000,7.25%,clarendon hills,IL,RENT,11666.67,695-699,12/21/99,23,41,47134,50.70%,3,0,0,0,35,0,,,10+ years,?
511753,9250,9250,15.33%,36 months,D3,relief loan,debt_consolidation,322.17,9250,23.93%,fort huachuca,AZ,RENT,3000,660-664,5/15/02,7,14,12487,70.20%,4,0,0,1,6,0,,,7 years,?
2376257,12500,12500,11.14%,36 months,B2,consolidate,debt_consolidation,410.07,12500,5.96%,San Francisco,CA,RENT,6916.67,675-679,10/12/94,6,28,7688,85.40%,0,0,0,0,,0,,,7 years,?
670808,17000,17000,16.40%,60 months,E1,personal,debt_consolidation,417.03,17000,8.46%,fayette,OH,MORTGAGE,6250,705-709,12/24/96,8,28,27005,88.80%,0,0,0,0,,0,,,n/a,?
511546,5000,5000,6.76%,36 months,A2,counter tops,other,153.85,5000,8.21%,Benton,AR,MORTGAGE,3750,800-804,6/26/88,14,35,2947,7.80%,1,0,0,0,,0,,,10+ years,?
366989,15000,3766.95,14.11%,36 months,D1,pay off high interest credit cards,debt_consolidation,513.44,15000,15.99%,Warwick,RI,MORTGAGE,6141.67,705-709,9/24/99,9,23,40868,66.60%,0,0,0,0,,0,,Community College of Rhode Island,10+ years,?
764106,10000,9950,6.99%,36 months,A3,10K Marathon,credit_card,308.73,10000,15.45%,Philadelphia,PA,MORTGAGE,4044,750-754,3/14/85,8,14,10759,50%,0,0,0,0,,0,,,10+ years,?
352346,15000,0,10.64%,36 months,B4,Debt Consolidation,debt_consolidation,328.95,10100,14.62%,North Babylon,NY,RENT,6260.58,720-724,1/24/95,8,16,14173,78.70%,0,0,0,0,,0,,"New York Institute of Technology-Old Westbury,Stony Brook University",10+ years,?
510921,25000,24420.96,19.04%,36 months,F3,Small Business Loan,small_business,916.95,25000,11.82%,Owensboro,KY,MORTGAGE,5416.67,670-674,8/3/98,11,23,10556,74.30%,5,0,0,0,43,0,,"Independence University, US Navy, US Marine Corpsman, Naval School of Health Sciences",6 years,?
343481,7000,107.67,8.63%,36 months,A5,Wedding,wedding,163.68,5175,18.52%,Bakersfield,CA,MORTGAGE,7083.33,745-749,9/13/90,16,33,28180,27%,0,0,0,0,,0,,,10+ years,?
1264239,17200,17125,19.22%,60 months,D5,Total Debt Dissolution,debt_consolidation,448.27,17200,21.05%,Destin,FL,RENT,4750,695-699,1/26/06,6,13,14658,80.10%,1,0,0,0,,1,108,,6 years,?
581792,5500,5475,15.21%,36 months,D2,personal,debt_consolidation,191.23,5500,22.69%,NATRONA HEIGHTS,PA,RENT,2750,685-689,11/21/03,8,16,5565,94.30%,6,0,0,0,,0,,,< 1 year,?
977893,10000,10000,12.69%,36 months,B5,Consolidation,debt_consolidation,335.45,10000,9.67%,BARSTOW,CA,RENT,7333.33,695-699,11/11/98,10,40,1148,8.20%,3,0,0,0,57,0,,,10+ years,?
1457873,25000,24975,14.33%,36 months,C1,Debt Consolidation,debt_consolidation,858.46,25000,4.42%,DACULA,GA,MORTGAGE,10833.33,695-699,1/8/00,6,16,16719,61%,0,0,0,0,,0,,,7 years,?
445083,19800,19800,13.22%,36 months,C2,Consolidation Loan- Backyard and Wedding,debt_consolidation,669.26,19800,11.11%,West Sacramento,CA,MORTGAGE,8916.67,705-709,10/20/98,9,35,23075,67.30%,0,0,0,0,,0,,California State University-Sacramento (CSUS),1 year,?
474595,2500,2500,16.00%,36 months,D5,krj,other,87.9,2500,5.82%,Avon,CO,RENT,2200,660-664,11/18/84,12,17,1436,65.30%,6,0,0,1,20,0,,,1 year,?
2144995,35000,35000,20.49%,60 months,E1,Credit card refinancing,credit_card,936.86,35000,19.20%,DELAWARE,OH,NONE,6666.67,720-724,1/11/99,10,14,21510,83.70%,0,0,0,0,,0,,,10+ years,?
1095601,25000,25000,10.65%,60 months,B2,Personal loan,other,539.21,25000,11.14%,Long Beach,CA,MORTGAGE,9202,790-794,8/16/98,7,22,206,0.40%,0,0,0,0,,0,,,10+ years,?
458679,1800,1800,12.53%,36 months,B5,lifesaver,medical,60.24,1800,11.90%,saint louis,MO,RENT,3270,680-684,8/25/95,6,19,2496,56.70%,3,0,0,0,38,1,73,,< 1 year,?
831318,30800,20425,10.99%,60 months,B3,Road to Freedom,credit_card,444.54,20450,23.09%,malibu,CA,RENT,5833.33,750-754,5/31/93,13,33,33558,35.70%,0,0,0,0,,0,,,3 years,?
452378,15000,14875,8.94%,36 months,A5,PayitOff,debt_consolidation,476.58,15000,3.07%,Beaverton,OR,MORTGAGE,8416.67,770-774,12/25/90,16,31,13648,20.70%,1,0,0,0,,0,,,8 years,?
2301359,2000,2000,18.75%,36 months,D3,Personal Bills,debt_consolidation,73.06,2000,4.90%,Elizabeth,NJ,RENT,3083.33,660-664,1/24/09,6,7,194,17.60%,0,0,0,5,7,0,,,3 years,?
401867,8000,6364.46,12.21%,36 months,B5,credit rating confused...,debt_consolidation,266.52,8000,4.94%,Clifton,TX,MORTGAGE,4880,690-694,3/4/98,11,30,8232,42.40%,3,0,0,0,43,0,,McClennan,10+ years,?
352984,7500,-0.01,13.17%,36 months,D2,CC Pay off,credit_card,233.06,6900,8.60%,Winter Park,FL,OWN,12500,695-699,11/18/86,6,9,21293,3.40%,7,0,0,0,52,0,,,6 years,?
475749,7000,6975,7.14%,36 months,A3,Boat House,major_purchase,216.58,7000,14.85%,Rural Retreat,VA,OWN,2000,805-809,1/15/75,7,25,268,0.70%,0,0,0,0,,0,,,< 1 year,?
364931,7000,3988.79,11.46%,36 months,B5,Debt Consolidation,debt_consolidation,230.7,7000,8.74%,Astoria,NY,RENT,4167,690-694,9/18/03,10,16,20248,27.70%,0,0,0,0,24,0,,CUNY Hunter College,2 years,?
